id,album_id,image,title,description,published,created_at,updated_at
421,88,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/50x50_crop\/iFN8bsMmIIH1t7o6.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/160x120\/iFN8bsMmIIH1t7o6.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/240x180\/iFN8bsMmIIH1t7o6.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/300x300_crop\/iFN8bsMmIIH1t7o6.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/640x480\/iFN8bsMmIIH1t7o6.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/800x600\/iFN8bsMmIIH1t7o6.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/20\/iFN8bsMmIIH1t7o6.png"",""height"":null,""width"":null}}","Penghijauan kawasan bersama dlm rangka memperingati HUT PT JIEP ke-50 th melalui penanaman pohon.","Penghijauan kawasan bersama dlm rangka memperingati HUT PT JIEP ke-50 th melalui penanaman pohon.",1,"2023-06-13 09:18:21","2023-06-13 09:18:21"
422,88,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/50x50_crop\/I6JyPxLPhcq2rEAR.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/160x120\/I6JyPxLPhcq2rEAR.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/240x180\/I6JyPxLPhcq2rEAR.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/300x300_crop\/I6JyPxLPhcq2rEAR.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/640x480\/I6JyPxLPhcq2rEAR.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/800x600\/I6JyPxLPhcq2rEAR.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/18\/31\/I6JyPxLPhcq2rEAR.png"",""height"":null,""width"":null}}","Penghijauan kawasan bersama dlm rangka memperingati HUT PT JIEP ke-50 th melalui penanaman pohon.","Penghijauan kawasan bersama dlm rangka memperingati HUT PT JIEP ke-50 th melalui penanaman pohon.",1,"2023-06-13 09:18:33","2023-06-13 09:18:33"
424,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/50x50_crop\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/160x120\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/240x180\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/300x300_crop\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/640x480\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/800x600\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/29\/52\/D6i1Fo7o9Jv0oU59.jpeg"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.","Peluncuran Jakarta Creative Zone by JXB - Riverview.
Minggu (11/6), Jakarta Experience Board/ PT Jakarta Tourisindo (Perseroda) meluncurkan proyek perdana creative zone yang berlokasi di Jalan Sudirman, Jakarta Pusat yaitu Jakarta Creative Zone by JXB - Riverview. 
Jakarta Creative Zone by JXB -  Riverview adalah sebuah fasilitas yang ditujukan untuk masyarakat, termasuk turis, daily commuter, pesepeda maupun pejalan kaki di Jakarta. Dilengkapi dengan smart glass toilet, area kuliner serta ruang interaksi  sebagai tempat aktivasi kreatif di ruang publik. Jakarta Creative Zone by JXB - Riverview berupaya mengakomodasi kebutuhan masyarakat terutama mereka yang berkantor dan berkegiatan di tengah kota Jakarta.
Turut hadir dalam acara tersebut diantaranya Bapak Nasruddin Djoko Surjono selaku Kepala BP BUMD DKI Jakarta, Bapak Budi Purnama Kepala Bidang Industri Pariwisata dan Kawasan dan Bapak Karel Martin Tambunan Ketua Subkelompok Usaha Pariwisata. BP BUMD DKI Jakarta sangat mengapresiasi peluncuran creative zone tersebut dengan harapan tempat ini akan menjadi wadah yang memberikan pengaruh positif bagi perekonomian lokal dan bagi perkembangan industri kreatif di Jakarta.",1,"2023-06-13 09:29:54","2023-06-13 09:29:54"
425,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/50x50_crop\/CAqL0wEDsGg8o4vz.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/160x120\/CAqL0wEDsGg8o4vz.jpeg"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/240x180\/CAqL0wEDsGg8o4vz.jpeg"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/300x300_crop\/CAqL0wEDsGg8o4vz.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/640x480\/CAqL0wEDsGg8o4vz.jpeg"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/800x600\/CAqL0wEDsGg8o4vz.jpeg"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/32\/CAqL0wEDsGg8o4vz.jpeg"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.",NULL,1,"2023-06-13 09:30:34","2023-06-13 09:30:34"
426,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/50x50_crop\/r2I0egQEBDpIfrBH.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/160x120\/r2I0egQEBDpIfrBH.jpeg"",""height"":120,""width"":90},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/240x180\/r2I0egQEBDpIfrBH.jpeg"",""height"":180,""width"":135},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/300x300_crop\/r2I0egQEBDpIfrBH.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/640x480\/r2I0egQEBDpIfrBH.jpeg"",""height"":480,""width"":360},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/800x600\/r2I0egQEBDpIfrBH.jpeg"",""height"":600,""width"":450},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/30\/53\/r2I0egQEBDpIfrBH.jpeg"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.",NULL,1,"2023-06-13 09:30:54","2023-06-13 09:30:54"
427,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/50x50_crop\/FWYJMNN4goOPQ1iv.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/160x120\/FWYJMNN4goOPQ1iv.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/240x180\/FWYJMNN4goOPQ1iv.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/300x300_crop\/FWYJMNN4goOPQ1iv.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/640x480\/FWYJMNN4goOPQ1iv.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/800x600\/FWYJMNN4goOPQ1iv.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/31\/09\/FWYJMNN4goOPQ1iv.JPG"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.","Peluncuran Jakarta Creative Zone by JXB - Riverview.",1,"2023-06-13 09:31:23","2023-06-13 09:31:23"
431,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/50x50_crop\/n8P7ra5NZPDs9Ca7.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/160x120\/n8P7ra5NZPDs9Ca7.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/240x180\/n8P7ra5NZPDs9Ca7.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/300x300_crop\/n8P7ra5NZPDs9Ca7.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/640x480\/n8P7ra5NZPDs9Ca7.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/800x600\/n8P7ra5NZPDs9Ca7.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/28\/n8P7ra5NZPDs9Ca7.JPG"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.","Peluncuran Jakarta Creative Zone by JXB - Riverview.",1,"2023-06-13 09:32:42","2023-06-13 09:32:42"
432,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/50x50_crop\/03bZp9Ffhu7bZWpU.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/160x120\/03bZp9Ffhu7bZWpU.jpeg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/240x180\/03bZp9Ffhu7bZWpU.jpeg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/300x300_crop\/03bZp9Ffhu7bZWpU.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/640x480\/03bZp9Ffhu7bZWpU.jpeg"",""height"":426,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/800x600\/03bZp9Ffhu7bZWpU.jpeg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/32\/59\/03bZp9Ffhu7bZWpU.jpeg"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.","Peluncuran Jakarta Creative Zone by JXB - Riverview.",1,"2023-06-13 09:33:00","2023-06-13 09:33:00"
433,89,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/50x50_crop\/BLyhstft0r5xw6yg.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/160x120\/BLyhstft0r5xw6yg.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/240x180\/BLyhstft0r5xw6yg.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/300x300_crop\/BLyhstft0r5xw6yg.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/640x480\/BLyhstft0r5xw6yg.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/800x600\/BLyhstft0r5xw6yg.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/33\/16\/BLyhstft0r5xw6yg.JPG"",""height"":null,""width"":null}}","Peluncuran Jakarta Creative Zone by JXB - Riverview.","Peluncuran Jakarta Creative Zone by JXB - Riverview.",1,"2023-06-13 09:33:31","2023-06-13 09:33:31"
434,90,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/50x50_crop\/fG5AEGdGZ4trya8g.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/160x120\/fG5AEGdGZ4trya8g.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/240x180\/fG5AEGdGZ4trya8g.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/300x300_crop\/fG5AEGdGZ4trya8g.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/640x480\/fG5AEGdGZ4trya8g.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/800x600\/fG5AEGdGZ4trya8g.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/53\/fG5AEGdGZ4trya8g.png"",""height"":null,""width"":null}}","Monitoring aset PT Jakpro atas rencana kerja sama Perumda Paljaya terkait pembangunan pengolahan limbah B3","Monitoring aset PT Jakpro atas rencana kerja sama Perumda Paljaya terkait pembangunan pengolahan limbah B3",1,"2023-09-21 15:57:00","2023-09-21 16:12:54"
435,90,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/50x50_crop\/15XDBJRQogwMSRSV.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/160x120\/15XDBJRQogwMSRSV.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/240x180\/15XDBJRQogwMSRSV.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/300x300_crop\/15XDBJRQogwMSRSV.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/640x480\/15XDBJRQogwMSRSV.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/800x600\/15XDBJRQogwMSRSV.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/26\/15XDBJRQogwMSRSV.png"",""height"":null,""width"":null}}","Monitoring aset PT Jakpro atas rencana kerja sama Perumda Paljaya terkait pembangunan pengolahan limbah B3","Monitoring aset PT Jakpro atas rencana kerja sama Perumda Paljaya terkait pembangunan pengolahan limbah B3",1,"2023-09-21 15:57:19","2023-09-21 16:12:27"
436,90,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/50x50_crop\/hGnA4WCLh6zklefo.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/160x120\/hGnA4WCLh6zklefo.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/240x180\/hGnA4WCLh6zklefo.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/300x300_crop\/hGnA4WCLh6zklefo.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/640x480\/hGnA4WCLh6zklefo.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/800x600\/hGnA4WCLh6zklefo.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/12\/08\/hGnA4WCLh6zklefo.png"",""height"":null,""width"":null}}","Monitoring aset PT Jakpro atas rencana kerja sama Perumda Paljaya terkait pembangunan pengolahan limbah B3","Monitoring aset PT Jakpro atas rencana kerja sama Perumda Paljaya terkait pembangunan pengolahan limbah B3",1,"2023-09-21 15:57:33","2023-09-21 16:12:09"
437,90,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/50x50_crop\/NocQm4cmlfKMXBa3.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/160x120\/NocQm4cmlfKMXBa3.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/240x180\/NocQm4cmlfKMXBa3.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/300x300_crop\/NocQm4cmlfKMXBa3.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/640x480\/NocQm4cmlfKMXBa3.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/800x600\/NocQm4cmlfKMXBa3.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/11\/47\/NocQm4cmlfKMXBa3.png"",""height"":null,""width"":null}}","Monitoring Aset PT Jakpro atas Rencana Kerja Sama Perumda Paljaya terkait Pembangunan Pengolahan Limbah B3","Monitoring Aset PT Jakpro atas Rencana Kerja Sama Perumda Paljaya terkait Pembangunan Pengolahan Limbah B3",1,"2023-09-21 15:57:52","2023-09-21 16:11:48"
438,91,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/50x50_crop\/OKGKxzGC7IRplhkL.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/160x120\/OKGKxzGC7IRplhkL.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/240x180\/OKGKxzGC7IRplhkL.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/300x300_crop\/OKGKxzGC7IRplhkL.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/640x480\/OKGKxzGC7IRplhkL.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/800x600\/OKGKxzGC7IRplhkL.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/07\/OKGKxzGC7IRplhkL.png"",""height"":null,""width"":null}}","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3",1,"2023-09-21 16:26:08","2023-09-21 16:26:08"
439,91,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/50x50_crop\/qI0Fy3tLSHumcQEr.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/160x120\/qI0Fy3tLSHumcQEr.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/240x180\/qI0Fy3tLSHumcQEr.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/300x300_crop\/qI0Fy3tLSHumcQEr.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/640x480\/qI0Fy3tLSHumcQEr.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/800x600\/qI0Fy3tLSHumcQEr.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/21\/qI0Fy3tLSHumcQEr.png"",""height"":null,""width"":null}}","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3",1,"2023-09-21 16:26:22","2023-09-21 16:26:22"
440,91,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/50x50_crop\/IcT2vfWAopIZQp3K.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/160x120\/IcT2vfWAopIZQp3K.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/240x180\/IcT2vfWAopIZQp3K.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/300x300_crop\/IcT2vfWAopIZQp3K.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/640x480\/IcT2vfWAopIZQp3K.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/800x600\/IcT2vfWAopIZQp3K.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/35\/IcT2vfWAopIZQp3K.png"",""height"":null,""width"":null}}","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3",1,"2023-09-21 16:26:36","2023-09-21 16:26:36"
441,91,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/50x50_crop\/R8ubIkHKibMUhcVx.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/160x120\/R8ubIkHKibMUhcVx.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/240x180\/R8ubIkHKibMUhcVx.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/300x300_crop\/R8ubIkHKibMUhcVx.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/640x480\/R8ubIkHKibMUhcVx.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/800x600\/R8ubIkHKibMUhcVx.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/26\/48\/R8ubIkHKibMUhcVx.png"",""height"":null,""width"":null}}","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3",1,"2023-09-21 16:26:49","2023-09-21 16:26:49"
442,91,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/50x50_crop\/c7lZVsOuk9NKeXcs.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/160x120\/c7lZVsOuk9NKeXcs.png"",""height"":120,""width"":120},""small"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/240x180\/c7lZVsOuk9NKeXcs.png"",""height"":180,""width"":180},""profile"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/300x300_crop\/c7lZVsOuk9NKeXcs.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/640x480\/c7lZVsOuk9NKeXcs.png"",""height"":480,""width"":480},""large"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/800x600\/c7lZVsOuk9NKeXcs.png"",""height"":600,""width"":600},""original"":{""url"":""\/pics\/user\/2023\/09\/21\/27\/08\/c7lZVsOuk9NKeXcs.png"",""height"":null,""width"":null}}","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3","Monitoring Pembangunan IPAL Komunal Ancol dan Aset untuk Kerja Sama  Pengelolaan Limbah B3",1,"2023-09-21 16:27:09","2023-09-21 16:27:09"
443,92,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/50x50_crop\/4XI0eu5cYeU7u9Io.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/160x120\/4XI0eu5cYeU7u9Io.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/240x180\/4XI0eu5cYeU7u9Io.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/300x300_crop\/4XI0eu5cYeU7u9Io.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/640x480\/4XI0eu5cYeU7u9Io.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/800x600\/4XI0eu5cYeU7u9Io.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/09\/25\/56\/47\/4XI0eu5cYeU7u9Io.jpeg"",""height"":null,""width"":null}}","BPBUMD melakukan Kunjungan Lapangan untuk Monitoring Pembangunan Pasar Cilincing","BPBUMD melakukan Kunjungan Lapangan untuk Monitoring Pembangunan Pasar Cilincing",1,"2023-09-25 10:54:58","2023-09-25 10:56:48"
444,93,"{""thumbnail"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/50x50_crop\/Dlah3DrxPXQqi2bd.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/160x120\/Dlah3DrxPXQqi2bd.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/240x180\/Dlah3DrxPXQqi2bd.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/300x300_crop\/Dlah3DrxPXQqi2bd.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/640x480\/Dlah3DrxPXQqi2bd.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/800x600\/Dlah3DrxPXQqi2bd.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/09\/25\/55\/57\/Dlah3DrxPXQqi2bd.jpeg"",""height"":null,""width"":null}}","BPBUMD melakukan Kunjungan Lapangan untuk Monitoring  Pembangunan Pasar Jati Rawasari","BPBUMD melakukan Kunjungan Lapangan untuk Monitoring  Pembangunan Pasar Jati Rawasari",1,"2023-09-25 10:55:58","2023-09-25 10:55:58"
